game_nr,object,fixed indices,context condition,message
1493,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
1493,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
1493,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
1493,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
1493,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
1493,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
1493,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
1493,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
1773,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
1773,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
1773,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
1773,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
1773,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
1773,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
1773,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
1773,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
1773,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
1773,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
2597,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 3, 10, 5, 0]"
2597,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 3, 10, 5, 0]"
2597,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 3, 10, 5, 0]"
2597,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 3, 10, 5, 0]"
2597,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 3, 10, 5, 0]"
2597,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 3, 10, 5, 0]"
2597,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 3, 10, 5, 0]"
2597,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 3, 10, 5, 0]"
2597,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 3, 10, 5, 0]"
2597,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 3, 10, 5, 0]"
2902,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
2902,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
2902,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
2902,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
2902,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
2902,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
2902,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
2902,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
2902,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
2902,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
2971,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
2971,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
2971,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
2971,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
2971,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
2971,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
2971,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
2971,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
2971,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
2971,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
3391,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3391,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3391,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3391,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3391,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3391,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3391,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3391,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3391,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3391,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3640,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
3640,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
3640,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
3640,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
3640,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
3640,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
3640,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
3640,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
3640,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
3640,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
3688,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3688,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3688,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3688,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3688,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3688,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3688,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3688,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3688,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3688,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
3972,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
3972,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
3972,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
3972,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
3972,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
3972,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
3972,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
3972,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
3972,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
3972,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
5670,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5670,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5670,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5670,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5670,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5670,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5670,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5670,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5670,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5670,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5715,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5715,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5715,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5715,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5715,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5715,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5715,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5715,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5715,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
5715,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
6597,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
6597,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
6597,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
6597,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
6597,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
6597,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
6597,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
6597,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
6597,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
6597,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
6807,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
6807,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
6807,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
6807,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
6807,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
6807,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
6807,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
6807,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
6807,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
6807,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
7548,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
7548,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
7548,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
7548,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
7548,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
7548,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
7548,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
7548,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
7548,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
7548,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
8021,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
8021,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
8021,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
8021,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
8021,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
8021,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
8021,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
8021,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
8021,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
8021,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 3, 0]"
8097,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
8097,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
8097,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
8097,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
8097,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
8097,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
8097,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
8097,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
8097,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
8097,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
8483,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
8483,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
8483,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
8483,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
8483,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
8483,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
8483,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
8483,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
8483,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
8483,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
8596,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
8596,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
8596,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
8596,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
8596,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
8596,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
8596,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
8596,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
8596,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
8596,[3. 0. 3. 2.],[1. 1. 1. 1.],0,"[3, 10, 14, 5, 0]"
9342,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9342,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9342,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9342,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9342,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9342,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9342,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9342,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9342,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9342,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9490,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9490,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9490,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9490,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9490,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9490,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9490,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9490,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9490,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9490,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
9603,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 14, 5, 0]"
9603,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 14, 5, 0]"
9603,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 14, 5, 0]"
9603,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 14, 5, 0]"
9603,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 14, 5, 0]"
9603,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 14, 5, 0]"
9603,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 14, 5, 0]"
9603,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 14, 5, 0]"
9603,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 14, 5, 0]"
9603,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 14, 5, 0]"
9872,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
9872,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
9872,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
9872,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
9872,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
9872,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
9872,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
9872,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
9872,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
9872,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 3, 5, 0]"
10417,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 5, 0]"
10417,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 5, 0]"
10417,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 5, 0]"
10417,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 5, 0]"
10417,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 5, 0]"
10417,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 5, 0]"
10417,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 5, 0]"
10417,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 5, 0]"
10417,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 5, 0]"
10417,[3. 0. 3. 2.],[1. 1. 1. 1.],2,"[3, 10, 5, 5, 0]"
11019,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
11019,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
11019,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
11019,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
11019,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
11019,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
11019,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
11019,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
11019,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
11019,[3. 0. 3. 2.],[1. 1. 1. 1.],1,"[3, 10, 14, 5, 0]"
11059,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11059,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11059,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11059,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
11059,[3. 0. 3. 2.],[1. 1. 1. 1.],3,"[3, 10, 5, 5, 0]"
