game_nr,object,fixed indices,context condition,message
2323,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
2323,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
2323,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
2323,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
2415,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
2415,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
2415,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
2415,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
2415,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
2415,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
2415,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
2415,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
2415,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
2415,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
3547,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
3547,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
3547,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
3547,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
3547,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
3547,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
3547,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
3547,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
3547,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
3547,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
3628,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3628,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3628,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3628,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3628,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3628,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3628,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3628,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3628,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3628,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3646,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3646,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3646,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3646,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3646,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3646,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3646,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3646,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3646,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3646,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
3927,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
3927,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
3927,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
3927,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
3927,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
3927,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
3927,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
3927,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
3927,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
3927,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
4442,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
4442,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
4442,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
4442,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
4442,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
4442,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
4442,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
4442,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
4442,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
4442,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
4596,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
4596,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
4596,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
4596,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
4596,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
4596,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
4596,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
4596,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
4596,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
4596,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
5025,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5025,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5025,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5025,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5025,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5025,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5025,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5025,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5025,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5025,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5138,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5138,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5138,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5138,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5138,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5138,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5138,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5138,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5138,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5138,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5365,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5365,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5365,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5365,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5365,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5365,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5365,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5365,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5365,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5365,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
5514,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5514,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5514,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5514,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5514,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5514,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5514,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5514,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5514,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
5514,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
6673,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
6673,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
6673,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
6673,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
6673,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
6673,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
6673,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
6673,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
6673,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
6673,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
7702,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
7702,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
7702,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
7702,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
7702,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
7702,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
7702,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
7702,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
7702,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
7702,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
7935,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
7935,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
7935,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
7935,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
7935,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
7935,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
7935,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
7935,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
7935,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
7935,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
8132,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8132,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8132,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8132,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8132,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8132,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8132,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8132,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8132,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8132,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8336,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
8336,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
8336,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
8336,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
8336,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
8336,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
8336,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
8336,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
8336,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
8336,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
8742,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8742,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8742,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8742,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8742,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8742,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8742,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8742,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8742,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
8742,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
9297,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
9297,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
9297,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
9297,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
9297,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
9297,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
9297,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
9297,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
9297,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
9297,[3. 0. 1. 2.],[1. 1. 1. 1.],0,"[1, 8, 7, 7, 0]"
9733,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
9733,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
9733,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
9733,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
9733,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
9733,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
9733,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
9733,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
9733,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
9733,[3. 0. 1. 2.],[1. 1. 1. 1.],3,"[1, 8, 7, 7, 0]"
9984,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
9984,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
9984,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
9984,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
9984,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
9984,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
9984,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
9984,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
9984,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
9984,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
10428,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
10428,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
10428,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
10428,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
10428,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
10428,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
10428,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
10428,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
10428,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
10428,[3. 0. 1. 2.],[1. 1. 1. 1.],2,"[1, 8, 7, 7, 0]"
10559,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
10559,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
10559,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
10559,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
10559,[3. 0. 1. 2.],[1. 1. 1. 1.],1,"[1, 8, 7, 7, 0]"
