game_nr,object,fixed indices,context condition,message
5521,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 14, 0]"
5521,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 14, 0]"
5521,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 14, 0]"
5521,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 14, 0]"
5521,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 14, 0]"
5521,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 14, 0]"
5521,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 14, 0]"
5675,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
5675,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
5675,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
5675,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
5675,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
5675,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
5675,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
5675,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
5675,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
5675,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
5731,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
5731,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
5731,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
5731,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
5731,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
5731,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
5731,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
5731,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
5731,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
5731,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
6317,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 10, 0]"
6317,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 10, 0]"
6317,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 10, 0]"
6317,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 10, 0]"
6317,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 10, 0]"
6317,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 10, 0]"
6317,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 10, 0]"
6317,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 10, 0]"
6317,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 10, 0]"
6317,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 10, 0]"
6628,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
6628,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
6628,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
6628,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
6628,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
6628,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
6628,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
6628,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
6628,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
6628,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
6696,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
6696,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
6696,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
6696,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
6696,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
6696,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
6696,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
6696,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
6696,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
6696,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
7062,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
7062,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
7062,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
7062,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
7062,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
7062,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
7062,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
7062,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
7062,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
7062,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
7179,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7179,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7179,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7179,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7179,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7179,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7179,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7179,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7179,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7179,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7352,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7352,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7352,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7352,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7352,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7352,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7352,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7352,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7352,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
7352,[1. 3. 0. 2.],[1. 1. 1. 1.],2,"[5, 5, 13, 13, 0]"
8952,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
8952,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
8952,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
8952,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
8952,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
8952,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
8952,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
8952,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
8952,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
8952,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
9186,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9186,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9186,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9186,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9186,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9186,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9186,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9186,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9186,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9186,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9293,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9293,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9293,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9293,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9293,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9293,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9293,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9293,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9293,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9293,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
9509,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
9509,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
9509,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
9509,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
9509,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
9509,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
9509,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
9509,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
9509,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
9509,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
11237,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
11237,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
11237,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
11237,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
11237,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
11237,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
11237,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
11237,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
11237,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
11237,[1. 3. 0. 2.],[1. 1. 1. 1.],1,"[5, 5, 13, 13, 0]"
11255,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
11255,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
11255,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
11255,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
11255,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
11255,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
11255,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
11255,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
11255,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
11255,[1. 3. 0. 2.],[1. 1. 1. 1.],3,"[5, 5, 13, 13, 0]"
11320,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
11320,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
11320,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
11320,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
11320,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
11320,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
11320,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
11320,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
11320,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
11320,[1. 3. 0. 2.],[1. 1. 1. 1.],0,"[5, 5, 13, 13, 0]"
